Track Name,Album Name,Album Release Date,Total Tracks on Album,Popularity,Artists,Duration (ms),Track Number,Sentiment,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo
Downbound Train,Born In The U.S.A.,1984,12,16,"Bruce Springsteen,",217733,5,-0.033057851,10,1,4,0.158,0.533,0.583,0,0.0721,-13.618,0.0434,0.473,119.786
I'm On Fire,Born In The U.S.A.,1984,12,35,"Bruce Springsteen,",154266,6,-0.169230769,1,0,4,0.658,0.615,0.267,0.0859,0.0679,-22.618,0.0382,0.842,88.409
No Surrender,Born In The U.S.A.,1984,12,16,"Bruce Springsteen,",240000,7,0,5,1,4,0.0258,0.341,0.842,1.35E-06,0.563,-11.736,0.0399,0.893,153.665
Bobby Jean,Born In The U.S.A.,1984,12,15,"Bruce Springsteen,",223226,8,0.072727273,9,1,4,0.00352,0.516,0.826,1.57E-05,0.15,-12.587,0.0323,0.962,133.48
I'm Goin' Down,Born In The U.S.A.,1984,12,18,"Bruce Springsteen,",208000,9,-0.010638298,5,1,4,0.458,0.562,0.86,1.97E-06,0.168,-12.284,0.0445,0.814,132.738
Glory Days,Born In The U.S.A.,1984,12,25,"Bruce Springsteen,",259266,10,0.172588832,9,1,4,0.179,0.563,0.846,0,0.0508,-12.609,0.0303,0.974,117.444
Dancing In The Dark,Born In The U.S.A.,1984,12,33,"Bruce Springsteen,",239733,11,-0.153846154,11,1,4,0.0549,0.525,0.842,0,0.275,-12.12,0.0353,0.594,148.803
My Hometown,Born In The U.S.A.,1984,12,22,"Bruce Springsteen,",275000,12,0.032786885,9,1,4,0.415,0.644,0.189,2.08E-05,0.0656,-19.271,0.0383,0.435,117.561
Love Me Do - Mono / Remastered,1 (Remastered),11/13/00,27,18,"The Beatles,",140173,1,,0,1,4,0.404,0.524,0.88,0.000191,0.154,-3.865,0.0987,0.758,148.058
From Me To You - Mono / Remastered,1 (Remastered),11/13/00,27,9,"The Beatles,",116160,2,,0,1,4,0.507,0.581,0.821,0,0.108,-4.387,0.0318,0.968,136.145
She Loves You - Mono / Remastered,1 (Remastered),11/13/00,27,16,"The Beatles,",140920,3,,4,0,4,0.26,0.377,0.916,0,0.074,-3.199,0.0481,0.912,75.533
I Want To Hold Your Hand - Remastered 2015,1 (Remastered),11/13/00,27,23,"The Beatles,",145746,4,0.107692308,7,1,4,0.386,0.49,0.715,0,0.311,-5.549,0.0476,0.866,130.726
Can't Buy Me Love - Remastered 2015,1 (Remastered),11/13/00,27,11,"The Beatles,",131213,5,0.107692308,0,1,4,0.118,0.426,0.76,0,0.325,-4.082,0.0414,0.955,171.838
A Hard Day's Night - Remastered 2015,1 (Remastered),11/13/00,27,11,"The Beatles,",152920,6,0.107692308,0,1,4,0.0487,0.546,0.818,0,0.0983,-4.89,0.031,0.756,138.561
I Feel Fine - Remastered 2015,1 (Remastered),11/13/00,27,9,"The Beatles,",139346,7,,7,1,4,0.0904,0.564,0.827,3.73E-06,0.127,-7.089,0.0283,0.912,89.847
Eight Days A Week - Remastered 2015,1 (Remastered),11/13/00,27,9,"The Beatles,",163320,8,,9,1,4,0.265,0.636,0.677,0,0.215,-5.605,0.0316,0.837,138.707
Ticket To Ride - Remastered 2015,1 (Remastered),11/13/00,27,8,"The Beatles,",190120,9,0.107692308,4,0,4,0.0638,0.554,0.904,0,0.259,-6.319,0.0536,0.801,123.443
Help! - Remastered 2015,1 (Remastered),11/13/00,27,17,"The Beatles,",139240,10,0.107692308,11,0,4,0.149,0.602,0.736,0,0.0776,-6.51,0.0332,0.819,94.931
Yesterday - Remastered 2015,1 (Remastered),11/13/00,27,11,"The Beatles,",125320,11,,0,1,4,0.871,0.401,0.189,0,0.0968,-11.189,0.0287,0.357,94.509
Day Tripper - Remastered 2015,1 (Remastered),11/13/00,27,17,"The Beatles,",169000,12,,6,0,4,0.12,0.665,0.782,4.19E-06,0.125,-8.438,0.0307,0.731,137.453
We Can Work It Out - Remastered 2015,1 (Remastered),11/13/00,27,16,"The Beatles,",135693,13,,2,1,4,0.0635,0.378,0.677,0,0.183,-8.63,0.0298,0.648,106.071
Paperback Writer - Remastered 2015,1 (Remastered),11/13/00,27,8,"The Beatles,",138200,14,,7,1,4,0.147,0.472,0.856,2.78E-06,0.595,-6.03,0.0562,0.841,78.696
Yellow Submarine - Remastered 2015,1 (Remastered),11/13/00,27,8,"The Beatles,",158800,15,,1,1,4,0.158,0.66,0.557,0,0.543,-9.597,0.03,0.788,110.743
Eleanor Rigby - Remastered 2015,1 (Remastered),11/13/00,27,9,"The Beatles,",125866,16,,0,1,4,0.916,0.605,0.314,0,0.359,-7.631,0.0327,0.836,138.148
Penny Lane - Remastered 2015,1 (Remastered),11/13/00,27,11,"The Beatles,",180520,17,,9,1,4,0.0964,0.679,0.592,0.0138,0.16,-5.963,0.0402,0.55,113.265
All You Need Is Love - Remastered 2015,1 (Remastered),11/13/00,27,10,"The Beatles,",227760,18,,7,1,4,0.437,0.397,0.625,5.47E-06,0.263,-5.829,0.0347,0.676,104.54
"Hello, Goodbye - Remastered 2015",1 (Remastered),11/13/00,27,8,"The Beatles,",207786,19,,0,1,4,0.402,0.498,0.806,5.74E-06,0.525,-5.284,0.0265,0.664,99.396
Lady Madonna - Remastered 2015,1 (Remastered),11/13/00,27,8,"The Beatles,",136826,20,,2,1,4,0.141,0.65,0.777,0.343,0.215,-4.984,0.0294,0.574,109.608
Hey Jude - Remastered 2015,1 (Remastered),11/13/00,27,24,"The Beatles,",425653,21,,10,1,4,0.0112,0.386,0.607,1.38E-05,0.088,-7.7,0.0261,0.532,147.207
Get Back - Remastered 2015,1 (Remastered),11/13/00,27,8,"The Beatles,Billy Preston,",191773,22,,7,1,4,0.186,0.703,0.636,0.0256,0.0959,-7.579,0.0376,0.218,122.921
The Ballad Of John And Yoko - Remastered 2015,1 (Remastered),11/13/00,27,8,"The Beatles,",179480,23,,4,1,4,0.00465,0.651,0.892,2.85E-06,0.127,-6.551,0.0313,0.962,135.309
Something - Remastered 2015,1 (Remastered),11/13/00,27,8,"The Beatles,",181413,24,,0,1,4,0.302,0.449,0.375,2.41E-06,0.144,-9.329,0.0286,0.466,133.845
Come Together - Remastered 2015,1 (Remastered),11/13/00,27,12,"The Beatles,",258693,25,,9,0,4,0.0601,0.559,0.343,0.138,0.1,-13.072,0.0424,0.183,164.53
Let It Be - Remastered 2015,1 (Remastered),11/13/00,27,10,"The Beatles,",230440,26,,0,1,4,0.58,0.445,0.436,2.63E-05,0.112,-8.536,0.0332,0.483,139.848
The Long And Winding Road - Remastered 2015,1 (Remastered),11/13/00,27,7,"The Beatles,",219440,27,,3,1,4,0.667,0.326,0.365,0.000523,0.0718,-8.776,0.0265,0.314,133.084
American Pie,American Pie,1971,10,67,"Don McLean,",516893,1,-0.1125,4,0,4,0.699,0.531,0.481,0,0.0842,-11.709,0.06,0.491,138.45
Till Tomorrow,American Pie,1971,10,38,"Don McLean,",135373,2,0.285714286,3,1,4,0.897,0.409,0.126,0.00127,0.118,-18.198,0.0317,0.26,91.496
Vincent,American Pie,1971,10,62,"Don McLean,",243493,3,0.037267081,7,1,3,0.908,0.419,0.085,5.33E-06,0.34,-19.387,0.0362,0.458,91.509
Crossroads,American Pie,1971,10,38,"Don McLean,",219573,4,-0.098901099,7,1,4,0.952,0.395,0.0844,0.0068,0.0756,-20.392,0.0482,0.175,84
Winterwood,American Pie,1971,10,30,"Don McLean,",190826,5,0.185185185,9,1,4,0.761,0.651,0.342,0.000106,0.149,-15.601,0.0297,0.713,147.724
Empty Chairs,American Pie,1971,10,41,"Don McLean,",207773,6,-0.017391304,7,1,3,0.912,0.507,0.101,7.11E-05,0.288,-19.953,0.0336,0.455,93.487
"Everybody Loves Me, Baby",American Pie,1971,10,31,"Don McLean,",216333,7,0.072368421,6,0,4,0.402,0.583,0.759,0,0.792,-10.761,0.0312,0.974,138.183
Sister Fatima,American Pie,1971,10,27,"Don McLean,",155626,8,0.076923077,4,0,4,0.852,0.405,0.161,7.97E-06,0.113,-15.985,0.0329,0.283,102.621
The Grave,American Pie,1971,10,30,"Don McLean,",194000,9,-0.153846154,5,1,5,0.817,0.462,0.158,1.38E-05,0.155,-18.485,0.0431,0.254,104.607
Babylon,American Pie,1971,10,35,"Don McLean,",101173,10,0.057142857,9,0,4,0.842,0.533,0.179,0.00439,0.114,-16.179,0.0306,0.684,108.317
Open,Wish,4/21/92,12,36,"The Cure,",410933,1,0.067010309,7,0,4,0.0232,0.482,0.787,0.399,0.0831,-11.485,0.0481,0.39,112.108
High,Wish,4/21/92,12,40,"The Cure,",213333,2,0.117647059,9,1,4,0.0164,0.618,0.717,0.000339,0.0594,-12.107,0.03,0.761,114.802
Apart,Wish,4/21/92,12,30,"The Cure,",395360,3,0.073529412,9,0,4,0.422,0.546,0.433,0.352,0.325,-15.933,0.0282,0.511,82.102
From The Edge Of The Deep Green Sea,Wish,4/21/92,12,37,"The Cure,",460066,4,0.044198895,4,0,4,0.0135,0.467,0.678,0.000569,0.174,-10.581,0.0313,0.345,111.106
Wendy Time,Wish,4/21/92,12,26,"The Cure,",311266,5,0.244444444,9,0,4,0.497,0.568,0.589,0.00355,0.234,-12.683,0.0288,0.656,108.219
Doing The Unstuck,Wish,4/21/92,12,29,"The Cure,",262026,6,0.178403756,6,0,4,0.212,0.553,0.784,0.0654,0.0897,-12.679,0.0424,0.53,128.195
Friday I'm In Love,Wish,4/21/92,12,63,"The Cure,",214400,7,0.248062016,0,0,4,0.000972,0.526,0.762,0.000116,0.338,-12.437,0.0342,0.505,136.203
Trust,Wish,4/21/92,12,30,"The Cure,",330000,8,0.076923077,5,1,4,0.269,0.387,0.367,0.556,0.149,-16.847,0.0304,0.274,150.197
A Letter To Elise,Wish,4/21/92,12,44,"The Cure,",311866,9,0.058441558,9,1,4,0.16,0.528,0.592,0.000916,0.223,-13.59,0.0321,0.728,150.187
Cut,Wish,4/21/92,12,27,"The Cure,",350240,10,0.107142857,4,0,4,0.0402,0.427,0.866,0,0.482,-10.822,0.051,0.498,134.134
To Wish Impossible Things,Wish,4/21/92,12,39,"The Cure,",281426,11,0.086206897,9,1,4,0.608,0.443,0.297,0.437,0.0918,-19.624,0.0284,0.506,157.974
End,Wish,4/21/92,12,25,"The Cure,",406826,12,0.094594595,5,1,4,0.00422,0.258,0.751,0.115,0.699,-10.147,0.0412,0.236,172.289
"Shine On You Crazy Diamond, Pts. 1-5 - 2011 Remastered Version",Wish You Were Here [2011 - Remaster] (2011 Remastered Version),9/12/75,11,4,"Pink Floyd,",811077,1,,7,0,3,0.771,0.266,0.294,0.697,0.107,-11.938,0.0291,0.0397,137.941
Welcome To The Machine - 2011 Remastered Version,Wish You Were Here [2011 - Remaster] (2011 Remastered Version),9/12/75,11,2,"Pink Floyd,",451680,2,,0,1,4,0.52,0.382,0.36,0.171,0.0747,-12.442,0.0365,0.0362,133.273
Have A Cigar - 2011 Remastered Version,Wish You Were Here [2011 - Remaster] (2011 Remastered Version),9/12/75,11,2,"Pink Floyd,",307733,3,,4,0,4,0.407,0.454,0.65,0.0498,0.589,-10.191,0.0437,0.72,120.154
Wish You Were Here - 2011 Remastered Version,Wish You Were Here [2011 - Remaster] (2011 Remastered Version),9/12/75,11,20,"Pink Floyd,",334743,4,,7,1,4,0.735,0.481,0.262,0.0114,0.832,-15.73,0.0414,0.375,122.883
"Shine On You Crazy Diamond, Pts. 6-9 - 2011 Remastered Version",Wish You Were Here [2011 - Remaster] (2011 Remastered Version),9/12/75,11,1,"Pink Floyd,",747325,5,,7,0,3,0.577,0.287,0.485,0.898,0.322,-13.155,0.0498,0.127,135.86
"Shine On You Crazy Diamond, Pts. 1-6 - Live At Wembley 1974; 2011 Mix",Wish You Were Here [2011 - Remaster] (2011 Remastered Version),9/12/75,11,0,"Pink Floyd,",1221849,1,,7,0,3,0.59,0.271,0.459,0.293,0.681,-11.683,0.0395,0.151,141.84
Raving And Drooling (Live At Wembley 1974) [2011 Mix],Wish You Were Here [2011 - Remaster] (2011 Remastered Version),9/12/75,11,0,"Pink Floyd,",755226,2,,2,1,4,0.0221,0.315,0.646,0.703,0.693,-12.401,0.0632,0.149,135.23
You've Got To Be Crazy (Live At Wembley 1974) [2011 Mix],Wish You Were Here [2011 - Remaster] (2011 Remastered Version),9/12/75,11,0,"Pink Floyd,",1092559,3,,4,0,4,0.239,0.303,0.524,0.0342,0.191,-10.879,0.0339,0.176,115.647
Wine Glasses (From 'Household Objects' Project),Wish You Were Here [2011 - Remaster] (2011 Remastered Version),9/12/75,11,0,"Pink Floyd,",136520,4,0,3,1,4,0.908,0.193,0.0161,0.964,0.0898,-26.624,0.049,0.0333,90.001
Have A Cigar - Alternative Version,Wish You Were Here [2011 - Remaster] (2011 Remastered Version),9/12/75,11,0,"Pink Floyd,",431680,5,0.032520325,4,0,4,0.223,0.49,0.604,0.0109,0.13,-10.883,0.0306,0.594,121.689
Wish You Were Here (feat. StÌ©phane Grapelli),Wish You Were Here [2011 - Remaster] (2011 Remastered Version),9/12/75,11,0,"Pink Floyd,StÌ©phane Grappelli,",371399,6,0.032520325,2,1,4,0.527,0.46,0.315,0.00542,0.125,-12.903,0.0347,0.168,119
Rockin' Around (With You),Tom Petty & The Heartbreakers,11/9/76,10,33,"Tom Petty and the Heartbreakers,",149800,1,-0.142857143,2,1,4,0.0134,0.716,0.739,0.00552,0.071,-6.289,0.0333,0.97,121.179
Breakdown,Tom Petty & The Heartbreakers,11/9/76,10,63,"Tom Petty and the Heartbreakers,",163893,2,0.06557377,9,0,4,0.398,0.625,0.35,6.76E-05,0.123,-8.395,0.0436,0.69,113.688
Hometown Blues,Tom Petty & The Heartbreakers,11/9/76,10,37,"Tom Petty and the Heartbreakers,",134706,3,0.38372093,9,1,4,0.623,0.84,0.621,0,0.122,-5.355,0.0359,0.871,132.717
"The Wild One, Forever",Tom Petty & The Heartbreakers,11/9/76,10,37,"Tom Petty and the Heartbreakers,",183400,4,0.066666667,7,1,4,0.717,0.578,0.643,2.04E-06,0.125,-7.302,0.024,0.308,98.515
Anything That's Rock 'N' Roll,Tom Petty & The Heartbreakers,11/9/76,10,47,"Tom Petty and the Heartbreakers,",144026,5,0.108433735,11,1,4,0.211,0.679,0.709,8.83E-06,0.339,-5.427,0.0322,0.95,126.974
Strangered In The Night,Tom Petty & The Heartbreakers,11/9/76,10,30,"Tom Petty and the Heartbreakers,",214106,6,-0.094117647,10,1,4,0.0263,0.706,0.878,0.0016,0.303,-5.613,0.0663,0.831,122.59
Fooled Again (I Don't Like It),Tom Petty & The Heartbreakers,11/9/76,10,31,"Tom Petty and the Heartbreakers,",230000,7,0.175,2,1,4,0.0908,0.625,0.888,7.45E-06,0.0333,-5.512,0.0413,0.586,104.492
Mystery Man,Tom Petty & The Heartbreakers,11/9/76,10,30,"Tom Petty and the Heartbreakers,",183426,8,0.023255814,4,1,4,0.114,0.638,0.617,0.000229,0.0812,-8.023,0.0431,0.628,83.339
Luna,Tom Petty & The Heartbreakers,11/9/76,10,29,"Tom Petty and the Heartbreakers,",238573,9,-0.123287671,2,0,4,0.437,0.582,0.428,0.0725,0.128,-10.616,0.0393,0.428,81.385
American Girl,Tom Petty & The Heartbreakers,11/9/76,10,69,"Tom Petty and the Heartbreakers,",214733,10,0.08974359,2,1,4,0.448,0.55,0.824,0.000127,0.366,-5.988,0.0334,0.777,114.512
Miss You - Remastered,Some Girls,6/9/78,10,9,"The Rolling Stones,",288666,1,0.127118644,9,0,4,0.421,0.797,0.718,0.00678,0.236,-4.747,0.0423,0.811,109.688
When The Whip Comes Down - Remastered,Some Girls,6/9/78,10,0,"The Rolling Stones,",260959,2,0.127118644,2,1,4,0.423,0.501,0.986,0.902,0.205,-1.845,0.0505,0.821,130.577
Just My Imagination (Running Away With Me) - Remastered,Some Girls,6/9/78,10,1,"The Rolling Stones,",278173,3,0.127118644,9,1,4,0.521,0.452,0.911,0.379,0.322,-2.499,0.064,0.845,112.544
Some Girls - Remastered,Some Girls,6/9/78,10,1,"The Rolling Stones,",276933,4,0.127118644,9,1,4,0.538,0.483,0.925,0.452,0.51,-2.701,0.08,0.581,72.179
Lies - Remastered,Some Girls,6/9/78,10,0,"The Rolling Stones,",191266,5,0.127118644,9,1,4,0.441,0.388,0.997,0.941,0.472,-1.426,0.197,0.535,162.415
Far Away Eyes - Remastered,Some Girls,6/9/78,10,1,"The Rolling Stones,",263960,6,0.127118644,5,1,4,0.538,0.663,0.612,0.00743,0.232,-5.633,0.0281,0.718,94.669
Respectable - Remastered,Some Girls,6/9/78,10,0,"The Rolling Stones,",187440,7,0.127118644,9,1,4,0.129,0.456,0.992,0.902,0.0677,-2.732,0.0639,0.889,152.204
Before They Make Me Run - Remastered,Some Girls,6/9/78,10,0,"The Rolling Stones,",204960,8,0.127118644,7,1,4,0.424,0.598,0.943,0.0153,0.0499,-2.256,0.123,0.681,132.596
Beast Of Burden - Remastered,Some Girls,6/9/78,10,21,"The Rolling Stones,",265173,9,0.127118644,1,0,4,0.413,0.786,0.87,0.000494,0.0389,-3.875,0.0316,0.864,100.66
Shattered - Remastered,Some Girls,6/9/78,10,1,"The Rolling Stones,",226800,10,0.127118644,4,1,4,0.46,0.737,0.943,1.35E-05,0.124,-2.63,0.146,0.749,140.398
Free Fallin',Full Moon Fever,1/1/89,12,70,"Tom Petty,",256000,1,0.312977099,5,1,4,0.219,0.63,0.449,0,0.0622,-13.243,0.0252,0.623,84.378
I Won't Back Down,Full Moon Fever,1/1/89,12,64,"Tom Petty,",178360,2,-0.014925373,7,1,4,0.0512,0.783,0.502,3.15E-06,0.156,-13.395,0.0325,0.962,114.02
Love Is A Long Road,Full Moon Fever,1/1/89,12,44,"Tom Petty,",247600,3,0.428571429,4,1,4,0.0437,0.632,0.594,0.000179,0.0826,-10.856,0.0308,0.558,116.348
A Face In The Crowd,Full Moon Fever,1/1/89,12,40,"Tom Petty,",239306,4,0.042553191,4,0,4,0.11,0.699,0.61,0.00188,0.06,-13.372,0.0272,0.755,105.568
Runnin' Down A Dream,Full Moon Fever,1/1/89,12,44,"Tom Petty,",292000,5,0.244897959,9,1,4,0.000672,0.467,0.88,0.16,0.486,-12.673,0.0424,0.427,170.055
Feel A Whole Lot Better,Full Moon Fever,1/1/89,12,38,"Tom Petty,",169626,6,0.236363636,9,1,4,0.067,0.585,0.766,9.67E-06,0.232,-10.485,0.0269,0.956,135.041
Yer So Bad,Full Moon Fever,1/1/89,12,47,"Tom Petty,",185666,7,-0.166666667,7,1,4,0.00891,0.571,0.533,0,0.194,-12.758,0.0288,0.758,90.466
Depending On You,Full Moon Fever,1/1/89,12,36,"Tom Petty,",168533,8,0.125,2,1,4,0.0968,0.67,0.83,5.78E-06,0.0565,-10.312,0.0274,0.966,127.895
The Apartment Song,Full Moon Fever,1/1/89,12,38,"Tom Petty,",152506,9,-0.161764706,9,1,4,0.0965,0.676,0.692,0,0.106,-11.549,0.0351,0.873,143.082
Alright For Now,Full Moon Fever,1/1/89,12,37,"Tom Petty,",120866,10,0.088235294,2,1,4,0.811,0.545,0.107,8.57E-05,0.11,-21.405,0.0351,0.416,75.635
A Mind With A Heart Of It's Own,Full Moon Fever,1/1/89,12,34,"Tom Petty,",211293,11,0.015384615,2,1,4,0.218,0.703,0.911,0,0.13,-11.016,0.0567,0.626,101.529
Zombie Zoo,Full Moon Fever,1/1/89,12,44,"Tom Petty,",178506,12,0.021505376,9,1,4,0.0417,0.687,0.87,0,0.0361,-10.654,0.0314,0.904,116.229
Hello,(What's the Story) Morning Glory?,10/2/95,12,45,"Oasis,",202773,1,0.170731707,9,0,4,0.000307,0.342,0.954,0.0264,0.171,-3.644,0.0995,0.0755,132.407
Roll With It,(What's the Story) Morning Glory?,10/2/95,12,49,"Oasis,",239826,2,-0.125,9,0,4,0.00338,0.241,0.982,4.40E-05,0.324,-1.799,0.117,0.214,126.593
Wonderwall,(What's the Story) Morning Glory?,10/2/95,12,72,"Oasis,",258906,3,0.009174312,2,1,4,0.00214,0.412,0.844,0,0.134,-5.613,0.037,0.459,174.452
Don't Look Back In Anger,(What's the Story) Morning Glory?,10/2/95,12,69,"Oasis,",287826,4,-0.087837838,0,1,4,0.0331,0.346,0.916,3.82E-06,0.117,-3.588,0.0703,0.249,164.005
Hey Now,(What's the Story) Morning Glory?,10/2/95,12,44,"Oasis,",341573,5,-0.097142857,11,0,4,6.30E-05,0.18,0.946,0.00086,0.28,-1.637,0.0595,0.197,202.652
The Swamp Song,(What's the Story) Morning Glory?,10/2/95,12,34,"Oasis,",44600,6,0,7,0,4,1.57E-05,0.274,0.776,0.817,0.534,-6.216,0.0527,0.0912,142.687
Some Might Say,(What's the Story) Morning Glory?,10/2/95,12,51,"Oasis,",328533,7,-0.023076923,0,0,4,0.0391,0.242,0.954,0.107,0.13,-2.297,0.0835,0.164,110.057
Cast No Shadow,(What's the Story) Morning Glory?,10/2/95,12,43,"Oasis,",291600,8,0,7,1,4,0.00246,0.442,0.792,0,0.179,-5.225,0.0297,0.537,159.954
She's Electric,(What's the Story) Morning Glory?,10/2/95,12,57,"Oasis,",220533,9,0.051020408,4,1,4,0.173,0.532,0.913,0,0.547,-3.098,0.0443,0.457,125.537
Morning Glory,(What's the Story) Morning Glory?,10/2/95,12,52,"Oasis,",303533,10,0.116883117,2,0,4,0.00822,0.334,0.985,0.000199,0.483,-1.634,0.0913,0.15,136.98
The Swamp Song,(What's the Story) Morning Glory?,10/2/95,12,33,"Oasis,",40360,11,0,9,0,4,0.397,0.152,0.995,0.995,0.737,-11.18,0.113,0.0215,134.547
Champagne Supernova,(What's the Story) Morning Glory?,10/2/95,12,62,"Oasis,",450506,12,-0.046242775,2,1,4,0.208,0.301,0.853,0.00328,0.354,-2.264,0.0369,0.112,150.423
Two Of Us - Remastered,Let It Be (Remastered),5/8/70,12,5,"The Beatles,",216813,1,,7,1,4,0.0974,0.726,0.702,3.46E-05,0.239,-10.757,0.032,0.931,109.114
Dig A Pony - Remastered,Let It Be (Remastered),5/8/70,12,3,"The Beatles,",235000,2,,11,0,4,0.472,0.538,0.478,0,0.17,-8.957,0.0388,0.527,59.004
Across The Universe - Remastered,Let It Be (Remastered),5/8/70,12,15,"The Beatles,",228133,3,,1,1,4,0.361,0.257,0.412,8.68E-05,0.0702,-11.788,0.0287,0.858,152.126
I Me Mine - Remastered,Let It Be (Remastered),5/8/70,12,4,"The Beatles,",145586,4,0.102272727,9,0,3,0.179,0.291,0.638,0,0.101,-7.854,0.0554,0.525,185.235
Dig It - Remastered,Let It Be (Remastered),5/8/70,12,2,"The Beatles,",50466,5,,5,1,3,0.659,0.54,0.489,0.0019,0.457,-12.276,0.117,0.67,157.03
Let It Be - Remastered,Let It Be (Remastered),5/8/70,12,27,"The Beatles,",243026,6,,0,1,4,0.631,0.443,0.403,0,0.111,-8.339,0.0322,0.41,143.462
Maggie Mae - Remastered,Let It Be (Remastered),5/8/70,12,3,"The Beatles,",40040,7,,2,0,4,0.379,0.516,0.515,0,0.103,-12.035,0.215,0.524,169.039
I've Got A Feeling - Remastered,Let It Be (Remastered),5/8/70,12,4,"The Beatles,",217560,8,,2,1,4,0.0715,0.44,0.609,0,0.582,-8.824,0.0358,0.364,165.156
One After 909 - Remastered,Let It Be (Remastered),5/8/70,12,3,"The Beatles,",173960,9,,4,1,4,0.0307,0.554,0.828,0,0.907,-6.435,0.0739,0.888,90.95
The Long And Winding Road - Remastered,Let It Be (Remastered),5/8/70,12,13,"The Beatles,",218186,10,,3,1,4,0.756,0.299,0.329,0.0105,0.0559,-10.096,0.0279,0.392,132.282
For You Blue - Remastered,Let It Be (Remastered),5/8/70,12,3,"The Beatles,",152213,11,,2,1,4,0.24,0.88,0.556,0.0483,0.24,-10.773,0.0855,0.955,128.542
Get Back - Remastered,Let It Be (Remastered),5/8/70,12,15,"The Beatles,",189386,12,,2,1,4,0.492,0.761,0.592,0.00626,0.61,-9.836,0.0586,0.332,123.095
Where The Streets Have No Name - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,8,"U2,",336613,1,,2,1,4,0.0113,0.492,0.709,0.00564,0.153,-9.66,0.0359,0.264,125.799
I Still Haven't Found What I'm Looking For - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,27,"U2,",277480,2,,1,1,4,0.0139,0.565,0.764,0.00488,0.079,-9.43,0.0351,0.686,100.891
With Or Without You - Remastered,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,27,"U2,",295520,3,,2,1,4,0.000185,0.538,0.432,0.309,0.139,-11.882,0.0295,0.116,110.181
Bullet The Blue Sky - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,3,"U2,",271546,4,,8,1,4,0.00876,0.324,0.627,0.485,0.118,-10.182,0.0441,0.449,152.57
Running To Stand Still - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,10,"U2,",257186,5,,2,1,4,0.873,0.319,0.185,0.0407,0.324,-19.074,0.0363,0.224,188.495
Red Hill Mining Town - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,3,"U2,",292866,6,,0,1,4,0.161,0.337,0.657,0.0029,0.257,-9.316,0.033,0.415,69.129
In God's Country - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,2,"U2,",176600,7,,2,1,4,0.00681,0.501,0.677,7.12E-05,0.767,-8.318,0.0329,0.652,125.913
Trip Through Your Wires - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,1,"U2,",211813,8,,0,1,3,0.00121,0.434,0.693,0.00706,0.107,-7.942,0.033,0.502,110.593
One Tree Hill - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,3,"U2,",322373,9,,5,1,4,0.291,0.601,0.561,0.0723,0.134,-10.816,0.0347,0.312,123.179
Exit - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,1,"U2,",253040,10,,2,1,4,0.0656,0.299,0.304,0.775,0.0905,-15.188,0.0407,0.0444,118.109
Mothers Of The Disappeared - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,2,"U2,",314226,11,,9,1,4,0.167,0.522,0.251,0.803,0.228,-20.305,0.0317,0.0393,103.587
Luminous Times (Hold On To Love) - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,1,"U2,",274573,1,,0,1,4,0.0986,0.173,0.462,0.287,0.114,-13.556,0.0412,0.166,72.287
Walk To The Water - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,1,"U2,",289213,2,,4,0,4,0.313,0.512,0.491,0.0293,0.135,-12.821,0.0338,0.451,155.246
Spanish Eyes - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,1,"U2,",193773,3,,9,0,4,0.0662,0.468,0.714,3.42E-06,0.0526,-8.893,0.0419,0.389,132.302
Deep In The Heart - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,1,"U2,",270533,4,,0,1,4,0.429,0.495,0.543,0.0907,0.294,-13.207,0.0285,0.862,143.707
Silver And Gold - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,1,"U2,",277520,5,,9,1,4,0.00572,0.487,0.742,0.163,0.114,-10.697,0.0699,0.532,117.952
Sweetest Thing - Remastered 2007,The Joshua Tree (Deluxe Edition Remastered),3/10/87,25,3,"U2,",184560,6,,0,1,4,0.0325,0.52,0.642,2.60E-05,0.116,-9.183,0.0483,0.488,141.707
